OrderID,CustomerID,RestaurantID,OrderTimestamp,OrderAmount,DiscountAmount,DeliveryFee,PaymentMode,OrderStatus,CustomerName,CustomerCity,SignupTime,AcquisitionChannel,RestaurantName,Cuisine,RestaurantCity,AvgRating,OrderYear,OrderMonth,DaysSinceSignup,IsDelivered,IsCancelled,IsRefunded,NetAmount
O035010,C00670,R0073,2024-04-25,283.25,28.33,47.0,UPI,Delivered,Arjun Gupta,Hyderabad,2024-04-12,WhatsApp Campaign,McDonald's,North Indian,Bengaluru,3.6,2024,4,13,True,False,False,254.92000000000002
O035011,C02009,R0046,2026-01-10,935.45,0.0,51.0,UPI,Delivered,Arjun Gupta,Hyderabad,2025-10-10,WhatsApp Campaign,KFC,North Indian,Delhi,4.3,2026,1,92,True,False,False,935.45
O035012,C03470,R0133,2024-02-27,775.99,77.6,58.0,Wallet,Cancelled,Rahul Sharma,Delhi,2024-02-06,Organic,Burger King,Cafe,Pune,4.1,2024,2,21,False,True,False,698.39
O035013,C04983,R0031,2025-07-05,839.46,0.0,27.0,Wallet,Cancelled,Amit Kumar,Delhi,2025-06-12,Google Ads,Burger King,North Indian,Chennai,4.6,2025,7,23,False,True,False,839.46
O035014,C04914,R0151,2025-08-12,1062.56,0.0,47.0,Card,Delivered,Ananya Mishra,Gurugram,2024-12-27,Referral,Domino's Pizza,Healthy,Delhi,4.5,2025,8,228,True,False,False,1062.56
O035015,C04862,R0115,2025-02-13,1315.71,0.0,34.0,Card,Cancelled,Neha Singh,Chennai,2025-08-02,Referral,Burger King,Biryani,Gurugram,4.9,2025,2,-170,False,True,False,1315.71
O035016,C00236,R0182,2025-03-01,1120.06,112.01,31.0,UPI,Delivered,Amit Kumar,Gurugram,2025-07-08,Referral,Chaayos,North Indian,Hyderabad,3.5,2025,3,-129,True,False,False,1008.05
O035017,C01600,R0080,2024-07-30,996.85,0.0,50.0,UPI,Cancelled,Rohan Agarwal,Hyderabad,2024-02-05,Referral,McDonald's,Fast Food,Delhi,4.5,2024,7,176,False,True,False,996.85
O035018,C04535,R0106,2025-12-27,387.42,0.0,20.0,Cash,Cancelled,Neha Singh,Gurugram,2025-03-27,Organic,Biryani By Kilo,Pizza,Pune,4.2,2025,12,275,False,True,False,387.42
O035019,C00500,R0196,2025-04-23,1121.99,112.2,24.0,Cash,Delivered,Amit Kumar,Bengaluru,2025-01-26,Referral,Burger King,Healthy,Pune,3.7,2025,4,87,True,False,False,1009.79
O035020,C03275,R0197,2025-06-24,336.31,0.0,49.0,UPI,Cancelled,Ananya Mishra,Pune,2024-06-04,WhatsApp Campaign,Subway,Healthy,Hyderabad,4.3,2025,6,385,False,True,False,336.31
O035021,C03532,R0191,2025-04-04,1125.28,0.0,38.0,UPI,Delivered,Ananya Mishra,Gurugram,2024-09-06,Instagram Ads,Barbeque Nation,Pizza,Chennai,4.8,2025,4,210,True,False,False,1125.28
O035022,C02686,R0007,2024-09-24,1418.57,0.0,56.0,UPI,Delivered,Arjun Gupta,Noida,2024-08-07,Instagram Ads,Barbeque Nation,Cafe,Hyderabad,4.6,2024,9,48,True,False,False,1418.57
O035023,C01102,R0003,2026-02-05,1040.08,0.0,42.0,Wallet,Cancelled,Rahul Sharma,Noida,2025-05-26,WhatsApp Campaign,Barbeque Nation,Pizza,Chennai,4.1,2026,2,255,False,True,False,1040.08
O035024,C03850,R0167,2024-12-14,1412.5,0.0,55.0,UPI,Cancelled,Arjun Gupta,Bengaluru,2024-02-11,Referral,Starbucks,Healthy,Delhi,3.8,2024,12,307,False,True,False,1412.5
O035025,C04878,R0198,2024-04-29,1273.13,127.31,25.0,UPI,Refunded,Arjun Gupta,Mumbai,2024-12-26,Organic,McDonald's,Healthy,Bengaluru,3.7,2024,4,-241,False,False,True,1145.8200000000002
O035026,C03539,R0043,2024-12-05,499.35,0.0,34.0,Card,Delivered,Neha Singh,Hyderabad,2025-08-16,Instagram Ads,Haldiram's,North Indian,Bengaluru,4.6,2024,12,-254,True,False,False,499.35
O035027,C04030,R0199,2024-06-08,934.89,0.0,34.0,UPI,Delivered,Rohan Agarwal,Bengaluru,2024-04-12,Referral,Burger King,Biryani,Mumbai,4.0,2024,6,57,True,False,False,934.89
O035028,C02055,R0081,2024-12-17,720.84,0.0,54.0,UPI,Cancelled,Neha Singh,Pune,2025-04-10,Google Ads,Starbucks,Pizza,Noida,3.7,2024,12,-114,False,True,False,720.84
O035029,C03899,R0180,2025-08-24,1214.8,121.48,40.0,Card,Delivered,Rohan Agarwal,Mumbai,2024-03-08,Instagram Ads,KFC,North Indian,Hyderabad,3.7,2025,8,534,True,False,False,1093.32
O035030,C01812,R0151,2025-03-28,1496.27,149.63,57.0,Cash,Refunded,Rohan Agarwal,Pune,2024-11-19,WhatsApp Campaign,Domino's Pizza,Healthy,Delhi,4.5,2025,3,129,False,False,True,1346.6399999999999
O035031,C02617,R0200,2026-01-27,996.27,99.63,42.0,Cash,Cancelled,Sneha Patel,Mumbai,2024-12-10,Referral,Pizza Hut,Fast Food,Mumbai,3.8,2026,1,413,False,True,False,896.64
O035032,C00718,R0184,2024-09-26,555.63,55.56,37.0,UPI,Refunded,Sneha Patel,Hyderabad,2025-09-04,WhatsApp Campaign,KFC,Pizza,Gurugram,3.5,2024,9,-343,False,False,True,500.07
O035033,C03867,R0049,2024-10-25,593.46,0.0,52.0,Card,Refunded,Rohan Agarwal,Pune,2024-05-11,Organic,Barbeque Nation,Fast Food,Bengaluru,4.1,2024,10,167,False,False,True,593.46
O035034,C00230,R0028,2025-08-13,611.93,0.0,24.0,UPI,Refunded,Ananya Mishra,Chennai,2025-07-31,Organic,Haldiram's,Fast Food,Hyderabad,4.8,2025,8,13,False,False,True,611.93
O035035,C04956,R0053,2024-02-01,898.29,0.0,48.0,Cash,Delivered,Priya Verma,Mumbai,2024-02-23,Instagram Ads,Starbucks,Cafe,Chennai,4.5,2024,2,-22,True,False,False,898.29
O035036,C02448,R0040,2025-11-28,1144.24,0.0,60.0,Wallet,Cancelled,Rahul Sharma,Mumbai,2024-01-14,Organic,Behrouz Biryani,Cafe,Gurugram,4.4,2025,11,684,False,True,False,1144.24
O035037,C04771,R0165,2025-01-05,1252.08,0.0,54.0,Cash,Delivered,Amit Kumar,Hyderabad,2024-06-24,Organic,Chaayos,North Indian,Noida,4.8,2025,1,195,True,False,False,1252.08
O035038,C04662,R0111,2025-09-07,1483.76,0.0,45.0,Card,Cancelled,Priya Verma,Delhi,2024-04-16,Referral,Biryani By Kilo,Cafe,Chennai,3.5,2025,9,509,False,True,False,1483.76
O035039,C01645,R0053,2025-12-26,951.89,0.0,43.0,Card,Delivered,Priya Verma,Pune,2024-11-29,WhatsApp Campaign,Starbucks,Cafe,Chennai,4.5,2025,12,392,True,False,False,951.89
O035040,C01510,R0098,2024-04-15,1459.94,0.0,53.0,UPI,Cancelled,Rohan Agarwal,Delhi,2025-03-04,Organic,Behrouz Biryani,North Indian,Gurugram,3.8,2024,4,-323,False,True,False,1459.94
O035041,C04688,R0118,2025-02-12,904.42,90.44,48.0,Wallet,Refunded,Rohan Agarwal,Bengaluru,2025-06-04,Referral,Barbeque Nation,North Indian,Chennai,5.0,2025,2,-112,False,False,True,813.98
O035042,C02556,R0073,2024-01-12,285.91,0.0,27.0,UPI,Delivered,Sneha Patel,Noida,2025-10-25,Instagram Ads,McDonald's,North Indian,Bengaluru,3.6,2024,1,-652,True,False,False,285.91
O035043,C03434,R0008,2026-04-02,852.29,85.23,26.0,Cash,Cancelled,Rahul Sharma,Noida,2025-01-24,Instagram Ads,Chaayos,Pizza,Delhi,3.7,2026,4,433,False,True,False,767.06
O035044,C03935,R0172,2025-12-14,1260.05,0.0,52.0,UPI,Delivered,Priya Verma,Pune,2025-06-18,WhatsApp Campaign,Subway,Pizza,Hyderabad,4.4,2025,12,179,True,False,False,1260.05
O035045,C00670,R0184,2025-10-24,327.06,0.0,44.0,Card,Delivered,Arjun Gupta,Hyderabad,2024-04-12,WhatsApp Campaign,KFC,Pizza,Gurugram,3.5,2025,10,560,True,False,False,327.06
O035046,C00734,R0111,2024-07-18,633.55,0.0,29.0,UPI,Delivered,Rohan Agarwal,Delhi,2024-02-03,WhatsApp Campaign,Biryani By Kilo,Cafe,Chennai,3.5,2024,7,166,True,False,False,633.55
O035047,C01911,R0073,2025-03-05,325.06,32.51,44.0,UPI,Cancelled,Amit Kumar,Mumbai,2025-04-30,Referral,McDonald's,North Indian,Bengaluru,3.6,2025,3,-56,False,True,False,292.55
O035048,C03987,R0004,2024-04-01,1362.61,136.26,56.0,Card,Delivered,Rohan Agarwal,Pune,2024-01-19,Referral,KFC,Pizza,Pune,4.4,2024,4,73,True,False,False,1226.35
O035049,C00435,R0166,2024-09-28,579.69,0.0,48.0,UPI,Delivered,Amit Kumar,Bengaluru,2024-11-19,Referral,Domino's Pizza,Cafe,Hyderabad,4.9,2024,9,-52,True,False,False,579.69
O035050,C02435,R0011,2024-04-03,1009.15,0.0,28.0,UPI,Refunded,Sneha Patel,Pune,2025-05-06,Google Ads,Barbeque Nation,North Indian,Pune,4.8,2024,4,-398,False,False,True,1009.15
O035051,C02178,R0190,2024-12-01,779.27,77.93,30.0,UPI,Delivered,Arjun Gupta,Noida,2024-01-24,Instagram Ads,Biryani By Kilo,Healthy,Noida,3.6,2024,12,312,True,False,False,701.3399999999999
O035052,C01766,R0180,2024-05-21,460.38,0.0,54.0,Cash,Cancelled,Sneha Patel,Gurugram,2024-07-12,WhatsApp Campaign,KFC,North Indian,Hyderabad,3.7,2024,5,-52,False,True,False,460.38
O035053,C03324,R0115,2024-07-27,692.36,69.24,43.0,Wallet,Refunded,Sneha Patel,Chennai,2025-11-18,Google Ads,Burger King,Biryani,Gurugram,4.9,2024,7,-479,False,False,True,623.12
O035054,C04738,R0162,2025-05-09,473.64,47.36,24.0,UPI,Delivered,Sneha Patel,Gurugram,2025-01-12,Organic,Domino's Pizza,Biryani,Pune,4.0,2025,5,117,True,False,False,426.28
O035055,C04481,R0178,2025-07-15,1395.59,0.0,41.0,Cash,Cancelled,Arjun Gupta,Mumbai,2025-02-08,Instagram Ads,Behrouz Biryani,North Indian,Chennai,4.4,2025,7,157,False,True,False,1395.59
O035056,C03416,R0119,2024-03-24,1087.65,0.0,34.0,UPI,Delivered,Amit Kumar,Chennai,2025-01-03,Organic,Starbucks,Biryani,Pune,4.0,2024,3,-285,True,False,False,1087.65
O035057,C01036,R0190,2025-07-18,1321.25,132.12,24.0,UPI,Delivered,Sneha Patel,Hyderabad,2024-09-03,Referral,Biryani By Kilo,Healthy,Noida,3.6,2025,7,318,True,False,False,1189.13
O035058,C04563,R0027,2025-11-23,393.59,39.36,32.0,Wallet,Delivered,Ananya Mishra,Noida,2024-11-24,Instagram Ads,KFC,Fast Food,Pune,4.2,2025,11,364,True,False,False,354.22999999999996
O035059,C01888,R0084,2024-01-10,254.92,0.0,26.0,UPI,Cancelled,Arjun Gupta,Gurugram,2024-04-10,WhatsApp Campaign,Behrouz Biryani,North Indian,Hyderabad,4.5,2024,1,-91,False,True,False,254.92
O035060,C02600,R0051,2024-12-06,282.28,0.0,21.0,Card,Delivered,Sneha Patel,Mumbai,2025-09-15,Referral,Burger King,Cafe,Gurugram,4.9,2024,12,-283,True,False,False,282.28
O035061,C01481,R0019,2025-02-27,1384.15,0.0,48.0,Cash,Refunded,Rohan Agarwal,Mumbai,2025-11-14,Instagram Ads,Chaayos,Pizza,Bengaluru,4.5,2025,2,-260,False,False,True,1384.15
O035062,C03468,R0056,2025-02-14,754.81,0.0,52.0,UPI,Delivered,Priya Verma,Hyderabad,2025-11-06,Instagram Ads,KFC,North Indian,Bengaluru,4.0,2025,2,-265,True,False,False,754.81
O035063,C03374,R0182,2024-03-23,1415.91,141.59,26.0,Card,Cancelled,Amit Kumar,Bengaluru,2024-08-25,Organic,Chaayos,North Indian,Hyderabad,3.5,2024,3,-155,False,True,False,1274.3200000000002
O035064,C02740,R0015,2024-08-10,737.35,0.0,50.0,UPI,Delivered,Ananya Mishra,Hyderabad,2024-03-24,Google Ads,McDonald's,Healthy,Pune,3.7,2024,8,139,True,False,False,737.35
O035065,C04590,R0051,2024-01-18,945.83,0.0,21.0,Card,Delivered,Priya Verma,Delhi,2025-08-03,WhatsApp Campaign,Burger King,Cafe,Gurugram,4.9,2024,1,-563,True,False,False,945.83
O035066,C03183,R0019,2026-01-13,1244.51,124.45,60.0,UPI,Delivered,Neha Singh,Mumbai,2024-10-02,Google Ads,Chaayos,Pizza,Bengaluru,4.5,2026,1,468,True,False,False,1120.06
O035067,C01432,R0109,2025-02-05,1059.44,105.94,34.0,Cash,Delivered,Neha Singh,Hyderabad,2025-01-18,WhatsApp Campaign,Pizza Hut,Healthy,Chennai,3.9,2025,2,18,True,False,False,953.5
O035068,C01477,R0022,2025-05-17,1208.84,120.88,56.0,UPI,Delivered,Rohan Agarwal,Delhi,2025-03-06,WhatsApp Campaign,Behrouz Biryani,North Indian,Chennai,3.9,2025,5,72,True,False,False,1087.96
O035069,C00807,R0056,2024-12-13,321.67,0.0,44.0,Card,Delivered,Arjun Gupta,Mumbai,2024-04-05,Instagram Ads,KFC,North Indian,Bengaluru,4.0,2024,12,252,True,False,False,321.67
O035070,C01312,R0171,2024-08-31,1505.29,0.0,46.0,Wallet,Refunded,Neha Singh,Hyderabad,2025-05-14,Organic,Pizza Hut,Fast Food,Delhi,4.5,2024,8,-256,False,False,True,1505.29
O035071,C04963,R0197,2025-10-26,1168.9,116.89,33.0,Card,Refunded,Neha Singh,Delhi,2025-01-22,Instagram Ads,Subway,Healthy,Hyderabad,4.3,2025,10,277,False,False,True,1052.01
O035072,C04842,R0071,2025-11-25,1126.86,112.69,44.0,Cash,Cancelled,Rohan Agarwal,Noida,2025-09-02,Instagram Ads,Behrouz Biryani,Cafe,Bengaluru,4.2,2025,11,84,False,True,False,1014.1699999999998
O035073,C04328,R0160,2024-05-05,571.21,0.0,33.0,Card,Delivered,Arjun Gupta,Gurugram,2024-08-27,Organic,Starbucks,Healthy,Gurugram,3.8,2024,5,-114,True,False,False,571.21
O035074,C00240,R0100,2024-10-04,1453.23,0.0,51.0,Wallet,Cancelled,Rohan Agarwal,Hyderabad,2024-09-22,Instagram Ads,Burger King,Fast Food,Chennai,3.8,2024,10,12,False,True,False,1453.23
O035075,C02671,R0036,2025-10-06,930.48,93.05,40.0,Wallet,Cancelled,Sneha Patel,Noida,2024-01-26,Google Ads,Subway,Healthy,Pune,4.5,2025,10,619,False,True,False,837.4300000000001
O035076,C00081,R0082,2024-09-09,467.38,46.74,38.0,UPI,Cancelled,Rahul Sharma,Chennai,2025-07-12,Referral,Chaayos,Pizza,Hyderabad,4.9,2024,9,-306,False,True,False,420.64
O035077,C03990,R0095,2024-12-05,1403.47,0.0,58.0,Cash,Cancelled,Ananya Mishra,Chennai,2025-06-06,Referral,McDonald's,Pizza,Mumbai,4.1,2024,12,-183,False,True,False,1403.47
O035078,C01338,R0112,2024-02-27,214.99,21.5,25.0,Cash,Refunded,Rohan Agarwal,Mumbai,2024-10-08,Organic,KFC,Healthy,Pune,4.6,2024,2,-224,False,False,True,193.49
O035079,C02111,R0025,2024-05-22,332.92,33.29,25.0,UPI,Cancelled,Rahul Sharma,Gurugram,2024-06-30,Organic,Haldiram's,Fast Food,Pune,4.8,2024,5,-39,False,True,False,299.63
O035080,C03724,R0062,2024-11-20,1252.22,0.0,35.0,UPI,Delivered,Ananya Mishra,Mumbai,2025-03-08,Organic,Subway,Pizza,Chennai,3.6,2024,11,-108,True,False,False,1252.22
O035081,C00691,R0095,2025-02-19,302.55,0.0,39.0,Cash,Delivered,Arjun Gupta,Gurugram,2025-06-28,Google Ads,McDonald's,Pizza,Mumbai,4.1,2025,2,-129,True,False,False,302.55
O035082,C01501,R0182,2024-12-22,1384.77,0.0,46.0,UPI,Cancelled,Sneha Patel,Mumbai,2024-12-21,WhatsApp Campaign,Chaayos,North Indian,Hyderabad,3.5,2024,12,1,False,True,False,1384.77
O035083,C01666,R0002,2024-01-19,1459.23,145.92,50.0,Cash,Delivered,Arjun Gupta,Hyderabad,2024-04-25,Instagram Ads,Chaayos,North Indian,Gurugram,4.5,2024,1,-97,True,False,False,1313.31
O035084,C04510,R0151,2025-10-28,1556.44,0.0,28.0,UPI,Delivered,Sneha Patel,Pune,2025-03-05,Organic,Domino's Pizza,Healthy,Delhi,4.5,2025,10,237,True,False,False,1556.44
O035085,C04436,R0130,2025-08-29,244.02,0.0,43.0,UPI,Delivered,Ananya Mishra,Bengaluru,2024-08-13,WhatsApp Campaign,Behrouz Biryani,Pizza,Mumbai,3.7,2025,8,381,True,False,False,244.02
O035086,C03949,R0137,2025-08-25,1276.77,0.0,37.0,Wallet,Delivered,Amit Kumar,Hyderabad,2024-11-08,Organic,Pizza Hut,Biryani,Chennai,4.0,2025,8,290,True,False,False,1276.77
O035087,C01193,R0178,2024-04-03,584.85,58.49,47.0,UPI,Cancelled,Neha Singh,Noida,2025-10-10,Referral,Behrouz Biryani,North Indian,Chennai,4.4,2024,4,-555,False,True,False,526.36
O035088,C00953,R0102,2024-01-02,1030.93,0.0,49.0,Card,Refunded,Ananya Mishra,Noida,2024-01-29,WhatsApp Campaign,Starbucks,Fast Food,Noida,4.9,2024,1,-27,False,False,True,1030.93
O035089,C04601,R0130,2025-08-24,666.55,0.0,21.0,Card,Delivered,Rohan Agarwal,Bengaluru,2024-10-12,Instagram Ads,Behrouz Biryani,Pizza,Mumbai,3.7,2025,8,316,True,False,False,666.55
O035090,C04693,R0034,2025-01-23,473.36,0.0,51.0,Wallet,Delivered,Rahul Sharma,Gurugram,2025-05-16,WhatsApp Campaign,Pizza Hut,Healthy,Noida,4.3,2025,1,-113,True,False,False,473.36
O035091,C00949,R0044,2024-12-07,907.09,0.0,34.0,UPI,Delivered,Amit Kumar,Bengaluru,2024-09-02,Instagram Ads,Starbucks,Pizza,Delhi,3.6,2024,12,96,True,False,False,907.09
O035092,C01039,R0003,2025-12-11,1440.45,144.05,33.0,Wallet,Delivered,Sneha Patel,Hyderabad,2024-08-08,Organic,Barbeque Nation,Pizza,Chennai,4.1,2025,12,490,True,False,False,1296.4
O035093,C02313,R0168,2025-09-08,540.94,0.0,33.0,UPI,Refunded,Arjun Gupta,Chennai,2024-12-02,Instagram Ads,Barbeque Nation,Healthy,Chennai,4.2,2025,9,280,False,False,True,540.94
O035094,C01456,R0200,2025-01-24,1293.83,0.0,58.0,Cash,Delivered,Rohan Agarwal,Bengaluru,2024-07-08,Google Ads,Pizza Hut,Fast Food,Mumbai,3.8,2025,1,200,True,False,False,1293.83
O035095,C01621,R0012,2024-04-04,445.58,0.0,25.0,Cash,Delivered,Neha Singh,Noida,2024-11-18,Organic,McDonald's,North Indian,Bengaluru,4.1,2024,4,-228,True,False,False,445.58
O035096,C03820,R0190,2025-04-07,1366.88,136.69,20.0,UPI,Cancelled,Rahul Sharma,Delhi,2024-07-16,Organic,Biryani By Kilo,Healthy,Noida,3.6,2025,4,265,False,True,False,1230.19
O035097,C02406,R0001,2025-10-11,667.62,66.76,38.0,UPI,Cancelled,Amit Kumar,Chennai,2025-05-21,Google Ads,Chaayos,Fast Food,Hyderabad,4.5,2025,10,143,False,True,False,600.86
O035098,C01906,R0063,2025-12-17,371.71,0.0,47.0,Cash,Cancelled,Ananya Mishra,Noida,2024-11-06,WhatsApp Campaign,Burger King,North Indian,Pune,3.7,2025,12,406,False,True,False,371.71
O035099,C03515,R0200,2025-09-09,721.53,72.15,27.0,UPI,Delivered,Arjun Gupta,Chennai,2025-03-27,WhatsApp Campaign,Pizza Hut,Fast Food,Mumbai,3.8,2025,9,166,True,False,False,649.38
O035100,C04752,R0056,2025-05-17,1188.4,118.84,33.0,UPI,Delivered,Arjun Gupta,Pune,2024-09-03,Referral,KFC,North Indian,Bengaluru,4.0,2025,5,256,True,False,False,1069.5600000000002
O035101,C04345,R0093,2024-11-17,944.3,94.43,48.0,Cash,Delivered,Ananya Mishra,Chennai,2025-06-07,Referral,Haldiram's,Biryani,Noida,4.8,2024,11,-202,True,False,False,849.8699999999999
O035102,C03939,R0164,2024-10-14,911.23,91.12,49.0,Card,Refunded,Rahul Sharma,Bengaluru,2024-03-06,WhatsApp Campaign,Pizza Hut,Healthy,Mumbai,4.8,2024,10,222,False,False,True,820.11
O035103,C03465,R0017,2025-01-23,503.65,50.37,42.0,Cash,Refunded,Amit Kumar,Noida,2024-05-16,Instagram Ads,Domino's Pizza,Biryani,Chennai,4.7,2025,1,252,False,False,True,453.28
O035104,C04627,R0185,2026-04-23,481.95,48.2,53.0,Cash,Cancelled,Arjun Gupta,Mumbai,2025-08-20,Instagram Ads,Barbeque Nation,Cafe,Chennai,4.4,2026,4,246,False,True,False,433.75
O035105,C00288,R0124,2024-06-04,1109.83,0.0,36.0,UPI,Delivered,Amit Kumar,Gurugram,2024-05-06,Google Ads,Barbeque Nation,Pizza,Gurugram,3.8,2024,6,29,True,False,False,1109.83
O035106,C02899,R0154,2025-07-09,1074.9,0.0,39.0,Card,Delivered,Rahul Sharma,Gurugram,2025-08-05,WhatsApp Campaign,Behrouz Biryani,Biryani,Pune,4.9,2025,7,-27,True,False,False,1074.9
O035107,C03655,R0146,2024-01-19,437.73,0.0,43.0,Cash,Refunded,Amit Kumar,Delhi,2025-10-29,Instagram Ads,Starbucks,Fast Food,Delhi,4.4,2024,1,-649,False,False,True,437.73
O035108,C02246,R0134,2024-09-05,880.69,0.0,22.0,Cash,Cancelled,Sneha Patel,Pune,2025-10-12,WhatsApp Campaign,Behrouz Biryani,Healthy,Delhi,3.9,2024,9,-402,False,True,False,880.69
O035109,C04143,R0081,2024-02-27,979.1,97.91,48.0,Wallet,Delivered,Amit Kumar,Bengaluru,2025-08-08,WhatsApp Campaign,Starbucks,Pizza,Noida,3.7,2024,2,-528,True,False,False,881.19
O035110,C04290,R0032,2024-11-11,780.96,78.1,35.0,UPI,Delivered,Ananya Mishra,Hyderabad,2025-05-05,Referral,Barbeque Nation,Cafe,Gurugram,4.0,2024,11,-175,True,False,False,702.86
O035111,C04743,R0010,2024-04-13,703.07,0.0,38.0,Cash,Delivered,Neha Singh,Bengaluru,2024-12-08,Google Ads,Burger King,Fast Food,Noida,4.6,2024,4,-239,True,False,False,703.07
O035112,C00434,R0083,2025-08-15,845.27,84.53,40.0,Wallet,Delivered,Amit Kumar,Pune,2024-10-07,WhatsApp Campaign,Starbucks,Pizza,Chennai,4.7,2025,8,312,True,False,False,760.74
O035113,C01937,R0132,2024-01-12,582.05,0.0,60.0,Cash,Delivered,Priya Verma,Noida,2025-04-05,Instagram Ads,Pizza Hut,Healthy,Hyderabad,4.3,2024,1,-449,True,False,False,582.05
O035114,C03947,R0048,2025-11-24,1365.59,0.0,59.0,UPI,Cancelled,Amit Kumar,Hyderabad,2024-04-12,Google Ads,Chaayos,Biryani,Pune,4.0,2025,11,591,False,True,False,1365.59
O035115,C01772,R0155,2025-12-22,610.64,0.0,60.0,Wallet,Delivered,Rohan Agarwal,Noida,2025-06-02,Organic,McDonald's,Cafe,Noida,4.7,2025,12,203,True,False,False,610.64
O035116,C04027,R0018,2024-02-03,401.27,0.0,44.0,Card,Delivered,Rohan Agarwal,Gurugram,2024-07-22,Instagram Ads,Burger King,Cafe,Chennai,5.0,2024,2,-170,True,False,False,401.27
O035117,C03140,R0166,2025-08-28,525.37,52.54,42.0,Wallet,Delivered,Sneha Patel,Mumbai,2024-01-25,WhatsApp Campaign,Domino's Pizza,Cafe,Hyderabad,4.9,2025,8,581,True,False,False,472.83
O035118,C02001,R0072,2024-11-29,331.39,33.14,21.0,Wallet,Refunded,Ananya Mishra,Pune,2025-04-25,Referral,Biryani By Kilo,Pizza,Bengaluru,4.4,2024,11,-147,False,False,True,298.25
O035119,C04163,R0175,2025-01-08,1389.59,138.96,40.0,Card,Refunded,Ananya Mishra,Delhi,2024-11-14,Organic,Barbeque Nation,Pizza,Delhi,3.8,2025,1,55,False,False,True,1250.6299999999999
O035120,C03606,R0184,2025-03-26,769.5,0.0,54.0,UPI,Refunded,Arjun Gupta,Bengaluru,2025-02-13,Organic,KFC,Pizza,Gurugram,3.5,2025,3,41,False,False,True,769.5
O035121,C03326,R0024,2025-12-18,490.38,0.0,39.0,Cash,Delivered,Neha Singh,Gurugram,2025-09-27,Google Ads,Biryani By Kilo,Pizza,Noida,3.8,2025,12,82,True,False,False,490.38
O035122,C02284,R0010,2024-02-07,630.96,0.0,21.0,Card,Cancelled,Rahul Sharma,Bengaluru,2024-01-06,Instagram Ads,Burger King,Fast Food,Noida,4.6,2024,2,32,False,True,False,630.96
O035123,C00256,R0097,2025-03-07,1529.11,0.0,38.0,Cash,Refunded,Arjun Gupta,Noida,2025-06-13,Google Ads,Haldiram's,Fast Food,Delhi,3.8,2025,3,-98,False,False,True,1529.11
O035124,C00381,R0090,2026-02-04,825.95,0.0,30.0,Cash,Delivered,Ananya Mishra,Chennai,2025-04-28,Organic,Starbucks,Cafe,Hyderabad,4.0,2026,2,282,True,False,False,825.95
O035125,C04010,R0164,2024-08-31,233.59,23.36,21.0,Card,Delivered,Rahul Sharma,Bengaluru,2024-07-23,WhatsApp Campaign,Pizza Hut,Healthy,Mumbai,4.8,2024,8,39,True,False,False,210.23000000000002
O035126,C03531,R0060,2026-04-16,898.24,0.0,34.0,UPI,Delivered,Ananya Mishra,Chennai,2024-03-12,Instagram Ads,Domino's Pizza,Biryani,Hyderabad,5.0,2026,4,765,True,False,False,898.24
O035127,C03939,R0141,2025-07-30,441.1,0.0,29.0,UPI,Refunded,Rahul Sharma,Bengaluru,2024-03-06,WhatsApp Campaign,Starbucks,Biryani,Noida,4.5,2025,7,511,False,False,True,441.1
O035128,C01911,R0170,2025-02-18,1480.55,0.0,27.0,UPI,Delivered,Amit Kumar,Mumbai,2025-04-30,Referral,Barbeque Nation,North Indian,Chennai,4.6,2025,2,-71,True,False,False,1480.55
O035129,C01828,R0083,2025-10-11,543.4,0.0,50.0,UPI,Delivered,Ananya Mishra,Pune,2024-05-23,Instagram Ads,Starbucks,Pizza,Chennai,4.7,2025,10,506,True,False,False,543.4
O035130,C04725,R0170,2024-12-10,1025.57,102.56,35.0,Cash,Delivered,Rahul Sharma,Pune,2025-05-24,Instagram Ads,Barbeque Nation,North Indian,Chennai,4.6,2024,12,-165,True,False,False,923.01
O035131,C02871,R0173,2026-04-20,1479.12,147.91,48.0,Cash,Cancelled,Arjun Gupta,Pune,2025-09-29,Organic,Behrouz Biryani,North Indian,Hyderabad,4.8,2026,4,203,False,True,False,1331.2099999999998
O035132,C00757,R0150,2024-07-27,764.53,76.45,26.0,UPI,Refunded,Ananya Mishra,Hyderabad,2025-09-13,Instagram Ads,Biryani By Kilo,Biryani,Mumbai,4.1,2024,7,-413,False,False,True,688.0799999999999
O035133,C00175,R0042,2026-01-03,1510.21,151.02,55.0,Card,Cancelled,Neha Singh,Chennai,2025-06-17,Organic,Chaayos,North Indian,Chennai,4.8,2026,1,200,False,True,False,1359.19
O035134,C01475,R0002,2024-03-23,1500.12,0.0,53.0,UPI,Delivered,Priya Verma,Hyderabad,2024-01-31,Organic,Chaayos,North Indian,Gurugram,4.5,2024,3,52,True,False,False,1500.12
O035135,C02229,R0009,2025-08-15,1039.03,0.0,58.0,UPI,Refunded,Rohan Agarwal,Chennai,2024-11-13,Organic,Biryani By Kilo,Healthy,Pune,4.0,2025,8,275,False,False,True,1039.03
O035136,C03713,R0049,2024-08-24,1346.67,134.67,53.0,UPI,Delivered,Ananya Mishra,Pune,2024-01-05,Google Ads,Barbeque Nation,Fast Food,Bengaluru,4.1,2024,8,232,True,False,False,1212.0
